Time (in s),Radial Velocity (in m/s)
462500000,0.01252635378
462600000,0.0003757456293
462700000,0.002936302981
462800000,0.0002329487252
462900000,0.0002139683717
463000000,0.004763381231
463100000,0.004777830098
463200000,0.007836429309
463300000,0.007507017955
463400000,0.006127779566
463500000,-0.002915049615
463600000,-0.004715963395
463700000,0.009338093225
463800000,-0.008284370035
463900000,0.004734963979
464000000,0.008778842588
464100000,0.004054201917
464200000,0.005499021968
464300000,-0.0003688232427
464400000,-0.0001818949343
464500000,0.0004708110547
464600000,0.004701749032
464700000,-0.005865989932
464800000,0.0006315371091
464900000,0.007873324606
465000000,-0.001136036021
465100000,-0.009889190384
465200000,-0.01046548834
465300000,-0.001818407606
465400000,-0.003610675933
465500000,-0.01099254511
465600000,-0.003729221182
465700000,-0.006669009256
465800000,-0.01209476894
465900000,-0.001398019471
466000000,-0.009210929196
466100000,-0.007409322585
466200000,-0.006835229862
466300000,-0.01274926439
466400000,0.0007208808659
466500000,-0.009570894545
466600000,-0.001565723788
466700000,0.002543804708
466800000,0.003437664347
466900000,-0.008740001021
467000000,-0.007841038686
467100000,-0.01219104502
467200000,0.0007397947827
467300000,0.001333670313
467400000,-0.001455260842
467500000,0.005828512798
467600000,0.0008164694851
467700000,-0.01335060318
467800000,-0.005614818422
467900000,-0.00682635207
468000000,-0.01278606887
468100000,-0.001843287004
468200000,-0.003966509708
468300000,0.006850374891
468400000,0.003296806911
468500000,0.002390868582
468600000,-0.008436227137
468700000,-0.009851336349
468800000,-0.009622811912
468900000,0.007544676342
469000000,-0.01064950907
469100000,0.003174603899
469200000,0.004197744381
469300000,-0.00473137709
469400000,0.002043941082
469500000,0.002850954899
469600000,-0.001101567382
469700000,0.004572119632
469800000,-0.006477389254
469900000,-0.008491985346
470000000,0.003446093954
470100000,0.008475761674
470200000,0.009344678564
470300000,-0.005950422058
470400000,-4.21E-05
470500000,0.009823863677
470600000,-0.004568939424
470700000,0.009282401496
470800000,0.004067208004
470900000,-0.002420043261
471000000,0.006386167727
471100000,0.008346175604
471200000,0.01155830121
471300000,0.01075059752
471400000,0.003681925244
471500000,0.001505926491
471600000,0.006219834522
471700000,-0.002482557038
471800000,0.009370656546
471900000,0.006812556948
472000000,0.01080521438
472100000,0.009246328227
472200000,0.007517322351
472300000,0.001892904113
472400000,-0.0001035839535
472500000,-0.001722178468
472600000,0.01229275911
472700000,0.01154056554
472800000,0.01473868151
472900000,0.003836752493
473000000,0.005138604952
473100000,0.006179620304
473200000,0.01445389022
473300000,0.002133347779
473400000,5.70E-05
473500000,0.01148323688
473600000,0.02000650975
473700000,0.001495297421
473800000,0.01147998959
473900000,0.01910903292
474000000,0.003415661197
474100000,0.009742798489
474200000,0.002748450528
474300000,0.007669265941
474400000,0.01115774118
474500000,0.009386487289
474600000,0.02347769991
474700000,0.01178321688
474800000,0.01869758718
474900000,0.01295841438
475000000,0.0183188686
475100000,0.02148591259
475200000,0.01873514652
475300000,0.008887615924
475400000,0.01717467362
475500000,0.01707843931
475600000,0.00940109188
475700000,0.009306041477
475800000,0.01375200593
475900000,0.02543420015
476000000,0.01935351802
476100000,0.01216133778
476200000,0.02804173807
476300000,0.02270959772
476400000,0.01835979525
476500000,0.01453777992
476600000,0.02150930855
476700000,0.02880624347
476800000,0.02092545411
476900000,0.02252036374
477000000,0.02590087714
477100000,0.02171629894
477200000,0.02208660649
477300000,0.03013367638
477400000,0.02671304144
477500000,0.02930115445
477600000,0.01692962055
477700000,0.0318525694
477800000,0.02665402321
477900000,0.01864260937
478000000,0.03036234209
478100000,0.01787431999
478200000,0.01895094647
478300000,0.03091667297
478400000,0.03424725095
478500000,0.02881524224
478600000,0.02072572243
478700000,0.0224699128
478800000,0.02528363714
478900000,0.03468506223
479000000,0.02193137978
479100000,0.03078799037
479200000,0.02955050984
479300000,0.03727324644
479400000,0.0292614897
479500000,0.0274680245
479600000,0.02405752295
479700000,0.03515719838
479800000,0.02284458961
479900000,0.03622449932
480000000,0.02618703173
480100000,0.04018857058
480200000,0.03410886273
480300000,0.03557541112
480400000,0.04014085838
480500000,0.03296996508
480600000,0.03659292449
480700000,0.02447075811
480800000,0.03123294194
480900000,0.02633307818
481000000,0.02491472595
481100000,0.03674322547
481200000,0.02884766879
481300000,0.02815723318
481400000,0.03216430315
481500000,0.02776585849
481600000,0.03058409999
481700000,0.03365053506
481800000,0.03002905339
481900000,0.02827946691
482000000,0.0407005309
482100000,0.03473818504
482200000,0.0349045546
482300000,0.02804856908
482400000,0.04635329012
482500000,0.03624356603
482600000,0.0362144192
482700000,0.04420331376
482800000,0.03974827423
482900000,0.03313439669
483000000,0.04168006384
483100000,0.04481089615
483200000,0.04860188238
483300000,0.04647891889
483400000,0.03659245354
483500000,0.04439067535
483600000,0.03642916734
483700000,0.02970539638
483800000,0.03635235258
483900000,0.0445320154
484000000,0.04116952782
484100000,0.0461042738
484200000,0.04144638498
484300000,0.03922195902
484400000,0.04579279363
484500000,0.03953906383
484600000,0.04562327178
484700000,0.04599367556
484800000,0.03271614468
484900000,0.04826180043
485000000,0.04176524136
485100000,0.04077524669
485200000,0.04093495331
485300000,0.03634387034
485400000,0.03225671405
485500000,0.04221900709
485600000,0.0411816422
485700000,0.03252607723
485800000,0.04488395122
485900000,0.04252128335
486000000,0.03934406859
486100000,0.03300795509
486200000,0.04271761593
486300000,0.04807876196
486400000,0.04290019143
486500000,0.04706765346
486600000,0.03748962595
486700000,0.03826797012
486800000,0.04728650449
486900000,0.04662929756
487000000,0.03461177017
487100000,0.04499353682
487200000,0.0528247058
487300000,0.05013108586
487400000,0.03479680274
487500000,0.04304780941
487600000,0.05129204891
487700000,0.04659657449
487800000,0.04379453396
487900000,0.03847005448
488000000,0.03494106059
488100000,0.042181261
488200000,0.05067497838
488300000,0.04929572311
488400000,0.04350967892
488500000,0.0481626429
488600000,0.03780829553
488700000,0.04135867513
488800000,0.04340980983
488900000,0.05184768368
489000000,0.05202978794
489100000,0.04105651569
489200000,0.03626903217
489300000,0.05017269128
489400000,0.04539038868
489500000,0.05282329472
489600000,0.04339171904
489700000,0.03979873125
489800000,0.03562803826
489900000,0.0548213085
490000000,0.04434860527
490100000,0.03621413428
490200000,0.04478370043
490300000,0.05116849326
490400000,0.04846430802
490500000,0.04257363715
490600000,0.03966568359
490700000,0.0414172121
490800000,0.0424949991
490900000,0.04483371405
491000000,0.04369568985
491100000,0.04770624447
491200000,0.04840347618
491300000,0.05336356502
491400000,0.03822950404
491500000,0.05647199006
491600000,0.0513439803
491700000,0.03738762054
491800000,0.05569463796
491900000,0.05242720629
492000000,0.05052857703
492100000,0.04268140096
492200000,0.04284272235
492300000,0.04252207954
492400000,0.04807259167
492500000,0.04395316077
492600000,0.04705714505
492700000,0.04360414049
492800000,0.05601896947
492900000,0.04267583712
493000000,0.0447598554
493100000,0.04089748045
493200000,0.05464585326
493300000,0.05024644585
493400000,0.05597264478
493500000,0.04604610645
493600000,0.05667334021
493700000,0.03934643842
493800000,0.03962939558
493900000,0.05652239715
494000000,0.04103932076
494100000,0.05691114433
494200000,0.05134676281
494300000,0.04808620569
494400000,0.05537613334
494500000,0.05824464927
494600000,0.0412339886
494700000,0.05292261385
494800000,0.0410352143
494900000,0.04568735659
495000000,0.04215120784
495100000,0.04695312013
495200000,0.05046332629
495300000,0.05730667314
495400000,0.05247417359
495500000,0.05137001178
495600000,0.055721482
495700000,0.05280193238
495800000,0.04222717321
495900000,0.04790269565
496000000,0.05155435013
496100000,0.04541975215
496200000,0.04399579277
496300000,0.04847068148
496400000,0.05154618962
496500000,0.05277308731
496600000,0.0507295155
496700000,0.05806504779
496800000,0.05838175663
496900000,0.05265720899
497000000,0.06242183396
497100000,0.05821789342
497200000,0.0509826153
497300000,0.04905051086
497400000,0.05685978202
497500000,0.0523139559
497600000,0.06112344361
497700000,0.06094635605
497800000,0.05133889605
497900000,0.05889161772
498000000,0.05760097711
498100000,0.05764464949
498200000,0.06175012544
498300000,0.0621256219
498400000,0.06409268453
498500000,0.05762598347
498600000,0.05364020245
498700000,0.04688921353
498800000,0.06335313791
498900000,0.06375154973
499000000,0.05988749552
499100000,0.05738298325
499200000,0.05147799813
499300000,0.05849224724
499400000,0.04910970934
499500000,0.05731258857
499600000,0.05286271057
499700000,0.05583440167
499800000,0.0628501337
499900000,0.06354400157
500000000,0.04862590842
500100000,0.05662369589
500200000,0.04959209507
500300000,0.04867033181
500400000,0.05362108293
500500000,0.0523340494
500600000,0.05807532784
500700000,0.06337382661
500800000,0.05189693179
500900000,0.05459630443
501000000,0.0558864532
501100000,0.06431419668
501200000,0.06188444563
501300000,0.05544587884
501400000,0.06926052643
501500000,0.06187605577
501600000,0.06576045192
501700000,0.06204543389
501800000,0.06082337989
501900000,0.06445148463
502000000,0.06301392939
502100000,0.06220687998
502200000,0.05832486537
502300000,0.05660309712
502400000,0.06192733842
502500000,0.05520613496
502600000,0.06613551996
502700000,0.05485910073
502800000,0.05060409219
502900000,0.05891340797
503000000,0.06046429629
503100000,0.06133670862
503200000,0.06581507647
503300000,0.06840914857
503400000,0.05371704028
503500000,0.05034924953
503600000,0.06488141112
503700000,0.0595530435
503800000,0.06832233362
503900000,0.05218498814
504000000,0.06505562952
504100000,0.06596008534
504200000,0.0563539064
504300000,0.05166743553
504400000,0.05421462157
504500000,0.06607740546
504600000,0.05412371672
504700000,0.06550273973
504800000,0.06200048921
504900000,0.05361016697
505000000,0.0531912384
505100000,0.05253024799
505200000,0.05398362664
505300000,0.04922286783
505400000,0.05947473306
505500000,0.06044206287
505600000,0.05961369333
505700000,0.04844106998
505800000,0.04712441217
505900000,0.05307433924
506000000,0.05996665115
506100000,0.05036148023
506200000,0.05265520346
506300000,0.04883298911
506400000,0.05229487806
506500000,0.04779066937
506600000,0.05242185781
506700000,0.05084810349
506800000,0.0560472664
506900000,0.05180655657
507000000,0.062609191
507100000,0.04830202589
507200000,0.0601701912
507300000,0.04358797536
507400000,0.04339062944
507500000,0.05563848171
507600000,0.05292913373
507700000,0.05111553958
507800000,0.05021745994
507900000,0.05736411534
508000000,0.04438160899
508100000,0.05064399468
508200000,0.05699165504
508300000,0.05550466376
508400000,0.04326101456
508500000,0.05212998025
508600000,0.04601154645
508700000,0.0494409553
508800000,0.03637289242
508900000,0.03704223858
509000000,0.04194679701
509100000,0.04034642586
509200000,0.05246905693
509300000,0.05209562159
509400000,0.04768635632
509500000,0.03298634217
509600000,0.03315512767
509700000,0.03721259428
509800000,0.04878245617
509900000,0.03171414062
510000000,0.03786128184
510100000,0.0337095283
510200000,0.02891418885
510300000,0.04584165188
510400000,0.02725342058
510500000,0.04409742154
510600000,0.04209693326
510700000,0.03606468379
510800000,0.03903808105
510900000,0.03382252628
511000000,0.02951030856
511100000,0.0324637396
511200000,0.02776356027
511300000,0.03531583257
511400000,0.0274183965
511500000,0.02459226529
511600000,0.03388567935
511700000,0.03374544174
511800000,0.01915384628
511900000,0.0223160336
512000000,0.0196660783
512100000,0.02063941679
512200000,0.02130205135
512300000,0.01465744541
512400000,0.01725382416
512500000,0.01194162864
512600000,0.01578067926
512700000,0.01027904048
512800000,0.01841286245
512900000,0.02363293716
513000000,0.01221570969
513100000,0.01493145038
513200000,0.01304747968
513300000,0.009507580746
513400000,0.008046469471
513500000,0.003362984716
513600000,0.004925794707
513700000,0.01402442969
513800000,0.0005876988926
513900000,-0.0002989436925
514000000,0.001660950681
514100000,0.002402267395
514200000,0.008198414676
514300000,0.001244062405
514400000,-0.001925894102
514500000,0.002012582045
514600000,0.007671591053
514700000,0.00511675833
514800000,-0.005971048732
514900000,-0.007380756435
515000000,-0.007399186057
515100000,-0.01219191429
515200000,-0.01064468012
515300000,-0.01135112108
515400000,-0.0005463584219
515500000,-0.01130119535
515600000,-0.01808737164
515700000,-0.01046516798
515800000,-0.02065691924
515900000,-0.01075922123
516000000,-0.01681393274
516100000,-0.01721167545
516200000,-0.02673451394
516300000,-0.01829814732
516400000,-0.01184469399
516500000,-0.01406462341
516600000,-0.01824257468
516700000,-0.02807440585
516800000,-0.03188526798
516900000,-0.02936095878
517000000,-0.01924688808
517100000,-0.0261105146
517200000,-0.03631119167
517300000,-0.03058613575
517400000,-0.03272907886
517500000,-0.02975776544
517600000,-0.02949258767
517700000,-0.04119074638
517800000,-0.04150804655
517900000,-0.03004463693
518000000,-0.03235945091
518100000,-0.04163742886
518200000,-0.04464951457
518300000,-0.04147313997
518400000,-0.04990303915
518500000,-0.03717327068
518600000,-0.05091941028
518700000,-0.05420420212
518800000,-0.05024917374
518900000,-0.0489737057
519000000,-0.05233966502
519100000,-0.04827932182
519200000,-0.04942349053
519300000,-0.04970062037
519400000,-0.04537800025
519500000,-0.06237106232
519600000,-0.06301802187
519700000,-0.05293723821
519800000,-0.05821148749
519900000,-0.06622440344
520000000,-0.0553203614
520100000,-0.05358637132
520200000,-0.05638625378
520300000,-0.06467447711
520400000,-0.05700030263
520500000,-0.06612690913
520600000,-0.0562867995
520700000,-0.0756535871
520800000,-0.05938813308
520900000,-0.06725348117
521000000,-0.07212989549
521100000,-0.07009238771
521200000,-0.06203241955
521300000,-0.06579053621
521400000,-0.08098086884
521500000,-0.06745490372
521600000,-0.07783546879
521700000,-0.07590669294
521800000,-0.08333059401
521900000,-0.07678687336
522000000,-0.08004307782
522100000,-0.07162432356
522200000,-0.08274327965
522300000,-0.07798238076
522400000,-0.08975937677
522500000,-0.08065765244
522600000,-0.07688404325
522700000,-0.08564860574
522800000,-0.0826872077
522900000,-0.08162266787
523000000,-0.08849168085
523100000,-0.09206922784
523200000,-0.09901940492
523300000,-0.08558037517
523400000,-0.08895537376
523500000,-0.08439781343
523600000,-0.09873273575
523700000,-0.09728469783
523800000,-0.09689864601
523900000,-0.09629270963
524000000,-0.09594775432
524100000,-0.1063582466
524200000,-0.08930461901
524300000,-0.1063146455
524400000,-0.1008274389
524500000,-0.09238213692
524600000,-0.09414961056
524700000,-0.1109003115
524800000,-0.09901761913
524900000,-0.1031715339
525000000,-0.1074231161
525100000,-0.09752105179
525200000,-0.108848861
525300000,-0.1107939053
525400000,-0.09733011649
525500000,-0.1035861093
525600000,-0.1035966656
525700000,-0.106215593
525800000,-0.09875556903
525900000,-0.1128594497
526000000,-0.1140199048
526100000,-0.116832242
526200000,-0.1033704254
526300000,-0.1040276117
526400000,-0.113924037
526500000,-0.1190067678
526600000,-0.1210894731
526700000,-0.1093702413
526800000,-0.105144059
526900000,-0.1104310998
527000000,-0.1065681946
527100000,-0.1246538332
527200000,-0.1065341842
527300000,-0.1145320385
527400000,-0.120263099
527500000,-0.1229336365
527600000,-0.115603827
527700000,-0.123648094
527800000,-0.1266876763
527900000,-0.1121023525
528000000,-0.1118567005
528100000,-0.126465537
528200000,-0.1274534859
528300000,-0.109163028
528400000,-0.119710408
528500000,-0.1201978674
528600000,-0.1154093758
528700000,-0.1154869487
528800000,-0.1139778879
528900000,-0.1184553541
529000000,-0.119198787
529100000,-0.118595099
529200000,-0.1218907745
529300000,-0.1130771752
529400000,-0.1173823655
529500000,-0.1276685628
529600000,-0.1184202195
529700000,-0.1254052918
529800000,-0.1276666745
529900000,-0.1244961535
530000000,-0.1238494552
530100000,-0.1187874079
530200000,-0.1287526199
530300000,-0.1189245227
530400000,-0.1165909782
530500000,-0.120083314
530600000,-0.1315579631
530700000,-0.1228670022
530800000,-0.1184280968
530900000,-0.1136331362
531000000,-0.1169280585
531100000,-0.1229063057
531200000,-0.1161625077
531300000,-0.1317287645
531400000,-0.1144588172
531500000,-0.12655888
531600000,-0.1147265715
531700000,-0.1232428594
531800000,-0.1252395479
531900000,-0.1292594304
532000000,-0.1139311217
532100000,-0.1234968169
532200000,-0.1118366034
532300000,-0.1213347588
532400000,-0.1198498399
532500000,-0.1189058539
532600000,-0.1275932304
532700000,-0.1122841405
532800000,-0.1125120457
532900000,-0.1223534454
533000000,-0.1278689485
533100000,-0.1288721068
533200000,-0.1103144734
533300000,-0.1104102917
533400000,-0.1109212755
533500000,-0.1180440908
533600000,-0.1205683128
533700000,-0.1084690751
533800000,-0.1147515644
533900000,-0.1101907276
534000000,-0.1100713461
534100000,-0.1190986341
534200000,-0.1192076345
534300000,-0.121218182
534400000,-0.115608894
534500000,-0.123876596
534600000,-0.117018441
534700000,-0.1182185022
534800000,-0.1176042221
534900000,-0.1195305725
535000000,-0.1215528349
535100000,-0.1117759643
535200000,-0.1136534325
535300000,-0.1124776641
535400000,-0.1059612112
535500000,-0.1091676704
535600000,-0.1127731895
535700000,-0.1044462568
535800000,-0.111215662
535900000,-0.1192739226
536000000,-0.0993764909
536100000,-0.1087027085
536200000,-0.1031096004
536300000,-0.1081130637
536400000,-0.1139302732
536500000,-0.1126398704
536600000,-0.102476191
536700000,-0.09776154258
536800000,-0.1063280218
536900000,-0.1095636819
537000000,-0.09529174473
537100000,-0.09472650497
537200000,-0.107454813
537300000,-0.1131037764
537400000,-0.1011020842
537500000,-0.09278455113
537600000,-0.09944460363
537700000,-0.1009232454
537800000,-0.09852067048
537900000,-0.1081500244
538000000,-0.1043440927
538100000,-0.1083751697
538200000,-0.09771838945
538300000,-0.09950440134
538400000,-0.105391712
538500000,-0.09655117097
538600000,-0.09623547148
538700000,-0.102121559
538800000,-0.09677229361
538900000,-0.09778357323
539000000,-0.09458413696
539100000,-0.08514054242
539200000,-0.09057404362
539300000,-0.08755588418
539400000,-0.09660424831
539500000,-0.09865717673
539600000,-0.0985761468
539700000,-0.09834436499
539800000,-0.08170049375
539900000,-0.08508848155
540000000,-0.0917685156
540100000,-0.09809362045
540200000,-0.07962442106
540300000,-0.07922915785
540400000,-0.09315440559
540500000,-0.07819749143
540600000,-0.07679364736
540700000,-0.07779882297
540800000,-0.08608460474
540900000,-0.09363447861
541000000,-0.07833756461
541100000,-0.09074616039
541200000,-0.07992356559
541300000,-0.08364900286
541400000,-0.0725383492
541500000,-0.07898054603
541600000,-0.07167166463
541700000,-0.07432340692
541800000,-0.08429274559
541900000,-0.07146798702
542000000,-0.08357433749
542100000,-0.07644204581
542200000,-0.07351362116
542300000,-0.07121685034
542400000,-0.07008768703
542500000,-0.07444502742
542600000,-0.06486344468
542700000,-0.08272902026
542800000,-0.08013248571
542900000,-0.06425810507
543000000,-0.07509220579
543100000,-0.07179296557
543200000,-0.06988077797
543300000,-0.06457456874
543400000,-0.07464318269
543500000,-0.07551931567
543600000,-0.06955183955
543700000,-0.07212376517
543800000,-0.07032849726
543900000,-0.0665411908
544000000,-0.06857016018
544100000,-0.07062124801
544200000,-0.07153123036
544300000,-0.07192460963
544400000,-0.05859019268
544500000,-0.06546584906
544600000,-0.0632101587
544700000,-0.06946404076
544800000,-0.06105324398
544900000,-0.05610899364
545000000,-0.06034754296
545100000,-0.05415685888
545200000,-0.06312555631
545300000,-0.05393249875
545400000,-0.05233070432
545500000,-0.05179809862
545600000,-0.06515108139
545700000,-0.05293345063
545800000,-0.04713482793
545900000,-0.0651281577
546000000,-0.06112303446
546100000,-0.04885316767
546200000,-0.05945002788
546300000,-0.05958633018
546400000,-0.05311197514
546500000,-0.05789808799
546600000,-0.06102243677
546700000,-0.05337501593
546800000,-0.04191571886
546900000,-0.05640010219
547000000,-0.05895111221
547100000,-0.04179256794
547200000,-0.04215095715
547300000,-0.04292434869
547400000,-0.05792828853
547500000,-0.05297823325
547600000,-0.04149359655
547700000,-0.05320743606
547800000,-0.0563236868
547900000,-0.04848829162
548000000,-0.04076916737
548100000,-0.04547458608
548200000,-0.03916260371
548300000,-0.04236484393
548400000,-0.05293607157
548500000,-0.03307590784
548600000,-0.03815300715
548700000,-0.03540184273
548800000,-0.03220068965
548900000,-0.04782473521
549000000,-0.04354379986
549100000,-0.04054878477
549200000,-0.03039654352
549300000,-0.03726264304
549400000,-0.04729767986
549500000,-0.0331722219
549600000,-0.04039725842
549700000,-0.03959248134
549800000,-0.0282116376
549900000,-0.02871020387
550000000,-0.04235621543
550100000,-0.03531019893
550200000,-0.03654336872
550300000,-0.03794172419
550400000,-0.03611808816
550500000,-0.03704678654
550600000,-0.03545169794
550700000,-0.03667932448
550800000,-0.03214239123
550900000,-0.02582699794
551000000,-0.03862731469
551100000,-0.02726951544
551200000,-0.03221532273
551300000,-0.02033975208
551400000,-0.03476629819
551500000,-0.0196731201
551600000,-0.03413342131
551700000,-0.02410180474
551800000,-0.0235782856
551900000,-0.01596305727
552000000,-0.03030020103
552100000,-0.02706692797
552200000,-0.02942779186
552300000,-0.01568679992
552400000,-0.02523338424
552500000,-0.01951501191
552600000,-0.01350996865
552700000,-0.02126016929
552800000,-0.02181580949
552900000,-0.02734998995
553000000,-0.01443379831
553100000,-0.01882455434
553200000,-0.007452477375
553300000,-0.02249724416
553400000,-0.007179197592
553500000,-0.02476148697
553600000,-0.01425245509
553700000,-0.009076717284
553800000,-0.02159097328
553900000,-0.01181466685
554000000,-0.01612310236
554100000,-0.004934178905
554200000,-0.01197818242
554300000,-0.001658456031
554400000,-0.01389722428
554500000,-0.005578949946
554600000,-0.002498696402
554700000,-0.006521764123
554800000,-0.004358740655
554900000,-0.01059898613
555000000,-0.008002341739
555100000,-0.01381167161
555200000,-0.002195151536
555300000,-0.01170539115
555400000,-0.002050533155
555500000,-0.01106105402
555600000,0.006385187852
555700000,0.004928664862
555800000,0.0008610685635
555900000,0.01002239137
556000000,0.009941859748
556100000,0.006985315826
556200000,0.006652862292
556300000,-0.002376655251
556400000,-0.002198497175
556500000,-0.004060786811
556600000,0.005079338918
556700000,0.01384385615
556800000,0.003981780791
556900000,0.002197722084
557000000,0.01283392067
557100000,0.003303562167
557200000,0.01369762059
557300000,0.01512137016
557400000,0.005973580157
557500000,0.01973194892
557600000,0.006490809311
557700000,0.009908299215
557800000,0.01656132863
557900000,0.01345440478
558000000,0.02424104569
558100000,0.007527451202
558200000,0.02285004362
558300000,0.01384449315
558400000,0.02436567533
558500000,0.02087118627
558600000,0.02667383816
558700000,0.02190547375
558800000,0.01272089163
558900000,0.02662882034
559000000,0.01509548438
559100000,0.0141471621
559200000,0.01469055529
559300000,0.02819605178
559400000,0.02847846828
559500000,0.0175632656
559600000,0.03634380489
559700000,0.02512758087
559800000,0.03663948396
559900000,0.01939217698
560000000,0.03552226012
560100000,0.02612322241
560200000,0.02396159035
560300000,0.04013229008
560400000,0.03485953861
560500000,0.03304388409
560600000,0.03744857673
560700000,0.03520719146
560800000,0.03867520763
560900000,0.03745778421
561000000,0.04332234207
561100000,0.02950389035
561200000,0.03894199784
561300000,0.03822107138
561400000,0.04451129853
561500000,0.04136634249
561600000,0.04991244749
561700000,0.04298073746
561800000,0.05358405276
561900000,0.04034694137
562000000,0.05519355644
562100000,0.04602882856
562200000,0.04786339782
562300000,0.0506206221
562400000,0.05503356287
562500000,0.04263915543
562600000,0.05579310496
562700000,0.0510049376
562800000,0.06076747598
562900000,0.05138911889
563000000,0.05533329411
563100000,0.05627681876
563200000,0.05775476595
563300000,0.04977384348
563400000,0.04948565631
563500000,0.05392070743
563600000,0.0497539814
563700000,0.05755353365
563800000,0.06668533181
563900000,0.05283623876
564000000,0.05560019814
564100000,0.06483857558
564200000,0.06753380308
564300000,0.05677163904
564400000,0.06770141291
564500000,0.05926270793
564600000,0.06907079158
564700000,0.07044237937
564800000,0.05675645547
564900000,0.07071655735
565000000,0.06784640772
565100000,0.07429315499
565200000,0.06703141932
565300000,0.0748041668
565400000,0.0595459502
565500000,0.07959641393
565600000,0.07681240937
565700000,0.06631796451
565800000,0.07122409028
565900000,0.07306191123
566000000,0.06666220151
566100000,0.06450345321
566200000,0.0664140116
566300000,0.08247976716
566400000,0.06570985278
566500000,0.07414505375
566600000,0.08122280906
566700000,0.06725919573
566800000,0.08635964655
566900000,0.08121437916
567000000,0.08162536036
567100000,0.07307704451
567200000,0.07176796984
567300000,0.08981450041
567400000,0.08068994735
567500000,0.0723262963
567600000,0.08643664279
567700000,0.08441542977
567800000,0.08951592164
567900000,0.09124509637
568000000,0.09106461737
568100000,0.08797677574
568200000,0.07496223736
568300000,0.08014471869
568400000,0.0830708229
568500000,0.0792567074
568600000,0.08188782028
568700000,0.09030376098
568800000,0.07982667064
568900000,0.09276206034
569000000,0.07836711334
569100000,0.08519695979
569200000,0.09165008212
569300000,0.08008494823
569400000,0.08429732914
569500000,0.08250268023
569600000,0.09630419266
569700000,0.0851769413
569800000,0.09329350441
569900000,0.09027664726
570000000,0.09295529176
570100000,0.08892986544
570200000,0.09981504996
570300000,0.0856504445
570400000,0.1006621891
570500000,0.08520094115
570600000,0.08568454541
570700000,0.09895754415
570800000,0.09369654393
570900000,0.08954483266
571000000,0.09940529322
571100000,0.08955500572
571200000,0.1010257235
571300000,0.09765665972
571400000,0.0951179561
571500000,0.08537453353
571600000,0.08560207305
571700000,0.08309736544
571800000,0.09953751658
571900000,0.08317144925
572000000,0.08579832381
572100000,0.09251588914
572200000,0.08349638053
572300000,0.1012947228
572400000,0.09155197856
572500000,0.09353480019
572600000,0.08753570761
572700000,0.09631066399
572800000,0.1004528505
572900000,0.08785227218
573000000,0.08672747667
573100000,0.09884465389
573200000,0.08818144559
573300000,0.09103935595
573400000,0.086295652
573500000,0.08796960746
573600000,0.08237406925
573700000,0.0848869499
573800000,0.09637809747
573900000,0.09682255683
574000000,0.08464638068
574100000,0.0888952258
574200000,0.08499555023
574300000,0.09147998294
574400000,0.08905134345
574500000,0.08161850913
574600000,0.09357051346
574700000,0.09870400486
574800000,0.093785627
574900000,0.08715691886
575000000,0.08457069188
575100000,0.08721505001
575200000,0.09245359532
575300000,0.0917553283
575400000,0.08185969957
575500000,0.08563671068
575600000,0.0944063267
575700000,0.09048236038
575800000,0.09511871253
575900000,0.08568873304
576000000,0.08777613029
576100000,0.08731903136
576200000,0.08425230166
576300000,0.07720181611
576400000,0.07417110324
576500000,0.0745796321
576600000,0.08539793017
576700000,0.0845869481
576800000,0.08887525382
576900000,0.09079530815
577000000,0.08298907469
577100000,0.08923212439
577200000,0.07442698553
577300000,0.08050657855
577400000,0.08838313542
577500000,0.07716374737
577600000,0.07958866846
577700000,0.08201433993
577800000,0.08119532804
577900000,0.08090022136
578000000,0.07506345738
578100000,0.07348860359
578200000,0.07269090142
578300000,0.07876313062
578400000,0.07493695491
578500000,0.07708213661
578600000,0.07094685621
578700000,0.06824951234
578800000,0.07223519706
578900000,0.07181748154
579000000,0.07460105799
579100000,0.06799671263
579200000,0.07820492235
579300000,0.0673999827
579400000,0.0610740614
579500000,0.06986485926
579600000,0.07140833328
579700000,0.07161620107
579800000,0.06102070842
579900000,0.07028025996
580000000,0.06211107099
580100000,0.05707370733
580200000,0.06357676115
580300000,0.06944244913
580400000,0.06752965901
580500000,0.06379502784
580600000,0.06175418559
580700000,0.06154559467
580800000,0.06608450564
580900000,0.05145612996
581000000,0.06413847769
581100000,0.05649119169
581200000,0.05393246714
581300000,0.05292061481
581400000,0.05941028496
581500000,0.05525841697
581600000,0.04519531079
581700000,0.05972292469
581800000,0.04731119229
581900000,0.04464940614
582000000,0.05523590397
582100000,0.05688860725
582200000,0.04526980297
582300000,0.05557186104
582400000,0.04106326927
582500000,0.0508900122
582600000,0.05531209583
582700000,0.04031182977
582800000,0.03818114655
582900000,0.04545480563
583000000,0.04357149153
583100000,0.05245728239
583200000,0.05158586408
583300000,0.04634344348
583400000,0.03804040398
583500000,0.03442574859
583600000,0.04973671852
583700000,0.04872548479
583800000,0.03142652934
583900000,0.04392479752
584000000,0.02941588074
584100000,0.04036989651
584200000,0.04500727168
584300000,0.03260767863
584400000,0.02800673922
584500000,0.04300038677
584600000,0.02830231784
584700000,0.02810004438
584800000,0.04199137223
584900000,0.03018248389
585000000,0.03845860977
585100000,0.02787917702
585200000,0.02627976218
585300000,0.02328874459
585400000,0.02735350277
